ベンダ,"GRAPHTEC Corporation"
モデル,"GL220"
バージョン,"Ver1.06  "
測定間隔,30s
測定点数,23011     
開始時刻,2015-05-03,14:56:35
終了時刻,2015-05-11,14:41:46
トリガ時刻,2015-05-03,14:56:35
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1," CH 1",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH2," CH 2",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH3," CH 3",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH4," CH 4",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH5," CH 5",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH6," CH 6",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH7," CH 7",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH8," CH 8",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH9," CH 9",DC,2V,Off,+1.0000,-1.0000,[ V]
CH10," CH10",DC,2V,Off,+1.0000,-1.0000,[ V]
Logic/Pulse,Off
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1  -10 ,Alarm Out
NO.,Time, ms,"degC","degC","degC","degC","degC","degC","degC","degC","V","V","A12345678910","AO1234"
         1,2015/05/03 14:56:35,  0,+20.4,+24.4,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3042,LLLLLLLLLL,LLLL
         2,2015/05/03 14:57:05,  0,+20.4,+25.0,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2527,LLLLLLLLLL,LLLL
         3,2015/05/03 14:57:35,  0,+20.4,+24.7,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2380,LLLLLLLLLL,LLLL
         4,2015/05/03 14:58:05,  0,+20.4,+24.3,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.2711,LLLLLLLLLL,LLLL
         5,2015/05/03 14:58:35,  0,+20.4,+23.9,+20.9,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2490,LLLLLLLLLL,LLLL
         6,2015/05/03 14:59:05,  0,+20.4,+23.7,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2399,LLLLLLLLLL,LLLL
         7,2015/05/03 14:59:35,  0,+20.4,+23.7,+20.9,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2995,LLLLLLLLLL,LLLL
         8,2015/05/03 15:00:05,  0,+20.4,+23.7,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3979,LLLLLLLLLL,LLLL
         9,2015/05/03 15:00:35,  0,+20.4,+23.8,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4764,LLLLLLLLLL,LLLL
        10,2015/05/03 15:01:05,  0,+20.4,+23.9,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5261,LLLLLLLLLL,LLLL
        11,2015/05/03 15:01:35,  0,+20.4,+24.0,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5591,LLLLLLLLLL,LLLL
        12,2015/05/03 15:02:05,  0,+20.4,+24.1,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5845,LLLLLLLLLL,LLLL
        13,2015/05/03 15:02:35,  0,+20.4,+24.2,+20.8,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6059,LLLLLLLLLL,LLLL
        14,2015/05/03 15:03:05,  0,+20.4,+24.3,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6228,LLLLLLLLLL,LLLL
        15,2015/05/03 15:03:35,  0,+20.4,+24.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6354,LLLLLLLLLL,LLLL
        16,2015/05/03 15:04:05,  0,+20.4,+24.6,+20.8,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6454,LLLLLLLLLL,LLLL
        17,2015/05/03 15:04:35,  0,+20.4,+24.7,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6531,LLLLLLLLLL,LLLL
        18,2015/05/03 15:05:05,  0,+20.4,+24.8,+20.8,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6594,LLLLLLLLLL,LLLL
        19,2015/05/03 15:05:35,  0,+20.4,+24.8,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6638,LLLLLLLLLL,LLLL
        20,2015/05/03 15:06:05,  0,+20.4,+24.9,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.6673,LLLLLLLLLL,LLLL
        21,2015/05/03 15:06:35,  0,+20.4,+25.1,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6704,LLLLLLLLLL,LLLL
        22,2015/05/03 15:07:05,  0,+20.4,+25.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6728,LLLLLLLLLL,LLLL
        23,2015/05/03 15:07:35,  0,+20.4,+25.3,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6749,LLLLLLLLLL,LLLL
        24,2015/05/03 15:08:05,  0,+20.4,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6761,LLLLLLLLLL,LLLL
        25,2015/05/03 15:08:35,  0,+20.4,+25.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6774,LLLLLLLLLL,LLLL
        26,2015/05/03 15:09:05,  0,+20.4,+25.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6456,LLLLLLLLLL,LLLL
        27,2015/05/03 15:09:35,  0,+20.4,+25.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5838,LLLLLLLLLL,LLLL
        28,2015/05/03 15:10:05,  0,+20.4,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4939,LLLLLLLLLL,LLLL
        29,2015/05/03 15:10:35,  0,+20.4,+25.5,+20.8,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4051,LLLLLLLLLL,LLLL
        30,2015/05/03 15:11:05,  0,+20.4,+25.4,+20.8,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3495,LLLLLLLLLL,LLLL
        31,2015/05/03 15:11:35,  0,+20.4,+25.3,+20.8,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3222,LLLLLLLLLL,LLLL
        32,2015/05/03 15:12:05,  0,+20.4,+25.3,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3046,LLLLLLLLLL,LLLL
        33,2015/05/03 15:12:35,  0,+20.4,+25.2,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2912,LLLLLLLLLL,LLLL
        34,2015/05/03 15:13:05,  0,+20.4,+25.2,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2805,LLLLLLLLLL,LLLL
        35,2015/05/03 15:13:35,  0,+20.4,+25.1,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2724,LLLLLLLLLL,LLLL
        36,2015/05/03 15:14:05,  0,+20.4,+25.0,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2657,LLLLLLLLLL,LLLL
        37,2015/05/03 15:14:35,  0,+20.4,+24.9,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2601,LLLLLLLLLL,LLLL
        38,2015/05/03 15:15:05,  0,+20.4,+24.9,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2547,LLLLLLLLLL,LLLL
        39,2015/05/03 15:15:35,  0,+20.4,+24.8,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2508,LLLLLLLLLL,LLLL
        40,2015/05/03 15:16:05,  0,+20.4,+24.7,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2475,LLLLLLLLLL,LLLL
        41,2015/05/03 15:16:35,  0,+20.4,+24.6,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2440,LLLLLLLLLL,LLLL
        42,2015/05/03 15:17:05,  0,+20.4,+24.6,+20.8,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2412,LLLLLLLLLL,LLLL
        43,2015/05/03 15:17:35,  0,+20.4,+24.4,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2385,LLLLLLLLLL,LLLL
        44,2015/05/03 15:18:05,  0,+20.4,+24.3,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.2364,LLLLLLLLLL,LLLL
        45,2015/05/03 15:18:35,  0,+20.5,+24.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2350,LLLLLLLLLL,LLLL
        46,2015/05/03 15:19:05,  0,+20.5,+24.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2492,LLLLLLLLLL,LLLL
        47,2015/05/03 15:19:35,  0,+20.4,+24.3,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3251,LLLLLLLLLL,LLLL
        48,2015/05/03 15:20:05,  0,+20.4,+24.5,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4473,LLLLLLLLLL,LLLL
        49,2015/05/03 15:20:35,  0,+20.4,+24.6,+20.8,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5368,LLLLLLLLLL,LLLL
        50,2015/05/03 15:21:05,  0,+20.4,+24.7,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5932,LLLLLLLLLL,LLLL
        51,2015/05/03 15:21:35,  0,+20.4,+24.9,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6282,LLLLLLLLLL,LLLL
        52,2015/05/03 15:22:05,  0,+20.4,+25.0,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6542,LLLLLLLLLL,LLLL
        53,2015/05/03 15:22:35,  0,+20.4,+25.1,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6725,LLLLLLLLLL,LLLL
        54,2015/05/03 15:23:05,  0,+20.5,+25.2,+20.8,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6877,LLLLLLLLLL,LLLL
        55,2015/05/03 15:23:35,  0,+20.4,+25.3,+20.9,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6991,LLLLLLLLLL,LLLL
        56,2015/05/03 15:24:05,  0,+20.5,+25.4,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.7097,LLLLLLLLLL,LLLL
        57,2015/05/03 15:24:35,  0,+20.5,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.7193,LLLLLLLLLL,LLLL
        58,2015/05/03 15:25:05,  0,+20.4,+25.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.7133,LLLLLLLLLL,LLLL
        59,2015/05/03 15:25:35,  0,+20.5,+25.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6575,LLLLLLLLLL,LLLL
        60,2015/05/03 15:26:05,  0,+20.5,+25.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5869,LLLLLLLLLL,LLLL
        61,2015/05/03 15:26:35,  0,+20.5,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4881,LLLLLLLLLL,LLLL
        62,2015/05/03 15:27:05,  0,+20.5,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3979,LLLLLLLLLL,LLLL
        63,2015/05/03 15:27:35,  0,+20.5,+25.4,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3503,LLLLLLLLLL,LLLL
        64,2015/05/03 15:28:05,  0,+20.5,+25.4,+20.8,+21.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3240,LLLLLLLLLL,LLLL
        65,2015/05/03 15:28:35,  0,+20.5,+25.3,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3074,LLLLLLLLLL,LLLL
        66,2015/05/03 15:29:05,  0,+20.5,+25.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2950,LLLLLLLLLL,LLLL
        67,2015/05/03 15:29:35,  0,+20.5,+25.2,+20.8,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2856,LLLLLLLLLL,LLLL
        68,2015/05/03 15:30:05,  0,+20.5,+25.1,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2783,LLLLLLLLLL,LLLL
        69,2015/05/03 15:30:35,  0,+20.5,+25.1,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2720,LLLLLLLLLL,LLLL
        70,2015/05/03 15:31:05,  0,+20.5,+24.9,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2666,LLLLLLLLLL,LLLL
        71,2015/05/03 15:31:35,  0,+20.5,+24.8,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2622,LLLLLLLLLL,LLLL
        72,2015/05/03 15:32:05,  0,+20.5,+24.8,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2583,LLLLLLLLLL,LLLL
        73,2015/05/03 15:32:35,  0,+20.5,+24.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2555,LLLLLLLLLL,LLLL
        74,2015/05/03 15:33:05,  0,+20.5,+24.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2528,LLLLLLLLLL,LLLL
        75,2015/05/03 15:33:35,  0,+20.5,+24.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2504,LLLLLLLLLL,LLLL
        76,2015/05/03 15:34:05,  0,+20.5,+24.4,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2483,LLLLLLLLLL,LLLL
        77,2015/05/03 15:34:35,  0,+20.5,+24.3,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2458,LLLLLLLLLL,LLLL
        78,2015/05/03 15:35:05,  0,+20.5,+24.3,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2440,LLLLLLLLLL,LLLL
        79,2015/05/03 15:35:35,  0,+20.5,+24.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2422,LLLLLLLLLL,LLLL
        80,2015/05/03 15:36:05,  0,+20.5,+24.0,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2412,LLLLLLLLLL,LLLL
        81,2015/05/03 15:36:35,  0,+20.5,+24.1,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2803,LLLLLLLLLL,LLLL
        82,2015/05/03 15:37:05,  0,+20.5,+24.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3878,LLLLLLLLLL,LLLL
        83,2015/05/03 15:37:35,  0,+20.5,+24.4,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5145,LLLLLLLLLL,LLLL
        84,2015/05/03 15:38:05,  0,+20.5,+24.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5853,LLLLLLLLLL,LLLL
        85,2015/05/03 15:38:35,  0,+20.5,+24.7,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6292,LLLLLLLLLL,LLLL
        86,2015/05/03 15:39:05,  0,+20.5,+24.8,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6596,LLLLLLLLLL,LLLL
        87,2015/05/03 15:39:35,  0,+20.5,+24.9,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6793,LLLLLLLLLL,LLLL
        88,2015/05/03 15:40:05,  0,+20.5,+25.0,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6946,LLLLLLLLLL,LLLL
        89,2015/05/03 15:40:35,  0,+20.5,+25.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.7071,LLLLLLLLLL,LLLL
        90,2015/05/03 15:41:05,  0,+20.5,+25.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.7181,LLLLLLLLLL,LLLL
        91,2015/05/03 15:41:35,  0,+20.5,+25.4,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.7280,LLLLLLLLLL,LLLL
        92,2015/05/03 15:42:05,  0,+20.5,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.7373,LLLLLLLLLL,LLLL
        93,2015/05/03 15:42:35,  0,+20.5,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.7360,LLLLLLLLLL,LLLL
        94,2015/05/03 15:43:05,  0,+20.5,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6820,LLLLLLLLLL,LLLL
        95,2015/05/03 15:43:35,  0,+20.5,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6133,LLLLLLLLLL,LLLL
        96,2015/05/03 15:44:05,  0,+20.5,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5207,LLLLLLLLLL,LLLL
        97,2015/05/03 15:44:35,  0,+20.5,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4331,LLLLLLLLLL,LLLL
        98,2015/05/03 15:45:05,  0,+20.5,+25.4,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3652,LLLLLLLLLL,LLLL
        99,2015/05/03 15:45:35,  0,+20.5,+25.4,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3382,LLLLLLLLLL,LLLL
       100,2015/05/03 15:46:05,  0,+20.5,+25.3,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3179,LLLLLLLLLL,LLLL
       101,2015/05/03 15:46:35,  0,+20.5,+25.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3044,LLLLLLLLLL,LLLL
       102,2015/05/03 15:47:05,  0,+20.5,+25.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2939,LLLLLLLLLL,LLLL
       103,2015/05/03 15:47:35,  0,+20.5,+25.1,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2861,LLLLLLLLLL,LLLL
       104,2015/05/03 15:48:05,  0,+20.5,+25.0,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2796,LLLLLLLLLL,LLLL
       105,2015/05/03 15:48:35,  0,+20.5,+24.9,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2739,LLLLLLLLLL,LLLL
       106,2015/05/03 15:49:05,  0,+20.5,+24.9,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2692,LLLLLLLLLL,LLLL
       107,2015/05/03 15:49:35,  0,+20.5,+24.7,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2649,LLLLLLLLLL,LLLL
       108,2015/05/03 15:50:05,  0,+20.5,+24.7,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2615,LLLLLLLLLL,LLLL
       109,2015/05/03 15:50:35,  0,+20.5,+24.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2586,LLLLLLLLLL,LLLL
       110,2015/05/03 15:51:05,  0,+20.5,+24.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2563,LLLLLLLLLL,LLLL
       111,2015/05/03 15:51:35,  0,+20.5,+24.4,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2535,LLLLLLLLLL,LLLL
       112,2015/05/03 15:52:05,  0,+20.5,+24.3,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2515,LLLLLLLLLL,LLLL
       113,2015/05/03 15:52:35,  0,+20.5,+24.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2494,LLLLLLLLLL,LLLL
       114,2015/05/03 15:53:05,  0,+20.5,+24.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2474,LLLLLLLLLL,LLLL
       115,2015/05/03 15:53:35,  0,+20.5,+24.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2458,LLLLLLLLLL,LLLL
       116,2015/05/03 15:54:05,  0,+20.5,+24.1,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2728,LLLLLLLLLL,LLLL
       117,2015/05/03 15:54:35,  0,+20.6,+24.3,+21.0,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3783,LLLLLLLLLL,LLLL
       118,2015/05/03 15:55:05,  0,+20.6,+24.5,+21.0,+21.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5110,LLLLLLLLLL,LLLL
       119,2015/05/03 15:55:35,  0,+20.6,+24.7,+21.0,+21.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5872,LLLLLLLLLL,LLLL
       120,2015/05/03 15:56:05,  0,+20.6,+24.8,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.6350,LLLLLLLLLL,LLLL
       121,2015/05/03 15:56:35,  0,+20.6,+24.9,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6658,LLLLLLLLLL,LLLL
       122,2015/05/03 15:57:05,  0,+20.6,+25.0,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6855,LLLLLLLLLL,LLLL
       123,2015/05/03 15:57:35,  0,+20.5,+25.1,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.7005,LLLLLLLLLL,LLLL
       124,2015/05/03 15:58:05,  0,+20.5,+25.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.7136,LLLLLLLLLL,LLLL
       125,2015/05/03 15:58:35,  0,+20.6,+25.3,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.7248,LLLLLLLLLL,LLLL
       126,2015/05/03 15:59:05,  0,+20.6,+25.4,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.7346,LLLLLLLLLL,LLLL
       127,2015/05/03 15:59:35,  0,+20.5,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.7438,LLLLLLLLLL,LLLL
       128,2015/05/03 16:00:05,  0,+20.5,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.7186,LLLLLLLLLL,LLLL
       129,2015/05/03 16:00:35,  0,+20.6,+25.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6628,LLLLLLLLLL,LLLL
       130,2015/05/03 16:01:05,  0,+20.6,+25.6,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5850,LLLLLLLLLL,LLLL
       131,2015/05/03 16:01:35,  0,+20.6,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4922,LLLLLLLLLL,LLLL
       132,2015/05/03 16:02:05,  0,+20.6,+25.5,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4095,LLLLLLLLLL,LLLL
       133,2015/05/03 16:02:35,  0,+20.6,+25.4,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3578,LLLLLLLLLL,LLLL
       134,2015/05/03 16:03:05,  0,+20.6,+25.4,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3327,LLLLLLLLLL,LLLL
       135,2015/05/03 16:03:35,  0,+20.6,+25.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3161,LLLLLLLLLL,LLLL
       136,2015/05/03 16:04:05,  0,+20.6,+25.2,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3039,LLLLLLLLLL,LLLL
       137,2015/05/03 16:04:35,  0,+20.6,+25.1,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2945,LLLLLLLLLL,LLLL
       138,2015/05/03 16:05:05,  0,+20.6,+25.1,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2871,LLLLLLLLLL,LLLL
       139,2015/05/03 16:05:35,  0,+20.6,+25.0,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2808,LLLLLLLLLL,LLLL
       140,2015/05/03 16:06:05,  0,+20.6,+24.9,+20.9,+21.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2755,LLLLLLLLLL,LLLL
